date,0,2,3,4,5,6,7,8,9,10
2016-05-30,1334,0,0,0,0,0,0,0,0,0
2016-05-31,1636,0,0,0,0,0,0,0,0,0
2016-06-01,1283,0,0,0,0,0,0,0,0,0
2016-06-02,1243,0,0,0,0,0,0,0,0,0
2016-06-03,1661,0,0,0,0,0,0,0,0,0
2016-06-04,1438,0,0,0,0,0,0,0,0,0
2016-06-05,1153,0,0,0,0,0,0,0,0,0
2016-06-06,1474,0,0,0,0,0,0,0,0,0
2016-06-07,1471,0,0,0,0,0,0,0,0,0
2016-06-08,1370,0,0,0,0,0,0,0,0,0
2016-06-09,1269,0,0,0,0,0,0,0,0,0
2016-06-10,1508,0,0,0,0,0,0,0,0,0
2016-06-11,1404,0,0,0,0,0,0,0,0,0
2016-06-12,1427,0,0,0,0,0,0,0,0,0
2016-06-13,1377,0,0,0,0,0,0,0,0,0
2016-06-14,1415,0,0,0,0,0,0,0,0,0
2016-06-15,1145,0,0,0,0,0,0,0,0,0
2016-06-16,1288,0,0,0,0,0,0,0,0,0
2016-06-17,1750,0,0,0,0,0,0,0,0,0
2016-06-18,1426,0,0,0,0,0,0,0,0,0
2016-06-19,1368,0,0,0,0,0,0,0,0,0
2016-06-20,1333,0,0,0,0,0,0,0,0,0
2016-06-21,1440,0,0,0,0,0,0,0,0,0
2016-06-22,1355,0,0,0,0,0,0,0,0,0
2016-06-23,1537,0,0,0,0,0,0,0,0,0
2016-06-24,1242,0,0,0,0,0,0,0,0,0
2016-06-25,1386,0,0,0,0,0,0,0,0,0
2016-06-26,1382,0,0,0,0,0,0,0,0,0
2016-06-27,1376,0,0,0,0,0,0,0,0,0
2016-06-28,1371,0,0,0,0,0,0,0,0,0
2016-06-29,1549,0,0,0,0,0,0,0,0,0
2016-06-30,1239,0,0,0,0,0,0,0,0,0
2016-07-01,1344,0,0,0,0,0,0,0,0,0
2016-07-02,1560,0,0,0,0,0,0,0,0,0
2016-07-03,1391,0,0,0,0,0,0,0,0,0
2016-07-04,1447,0,0,0,0,0,0,0,0,0
2016-07-05,1395,0,0,0,0,0,0,0,0,0
2016-07-06,1411,0,0,0,0,0,0,0,0,0
2016-07-07,1470,0,0,0,0,0,0,0,0,0
2016-07-08,1282,0,0,0,0,0,0,0,0,0
2016-07-09,1388,0,0,0,0,0,0,0,0,0
2016-07-10,1520,0,0,0,0,0,0,0,0,0
2016-07-11,1337,0,0,0,0,0,0,0,0,0
2016-07-12,1354,0,0,0,0,0,0,0,0,0
2016-07-13,1123,0,0,0,0,0,0,0,0,0
2016-07-14,1573,0,0,0,0,0,0,0,0,0
2016-07-15,1380,0,0,0,0,0,0,0,0,0
2016-07-16,1440,0,0,0,0,0,0,0,0,0
2016-07-17,1374,0,0,0,0,0,0,0,0,0
2016-07-18,1335,0,0,0,0,0,0,0,0,0
2016-07-19,1418,0,0,0,0,0,0,0,0,0
2016-07-20,1466,0,0,0,0,0,0,0,0,0
2016-07-21,1302,0,0,0,0,0,0,0,0,0
2016-07-22,1383,0,0,0,0,0,0,0,0,0
2016-07-23,1514,0,0,0,0,0,0,0,0,0
2016-07-24,1419,0,0,0,0,0,0,0,0,0
2016-07-25,1182,0,0,0,0,0,0,0,0,0
2016-07-26,1278,0,0,0,0,0,0,0,0,0
2016-07-27,1334,0,0,0,0,0,0,0,0,0
2016-07-28,1314,0,0,0,0,0,0,0,0,0
2016-07-29,1174,0,0,0,0,0,0,0,0,0
2016-07-30,1498,0,0,0,0,0,0,0,0,0
2016-07-31,1341,0,0,0,0,0,0,0,0,0
2016-08-01,1366,0,0,0,0,0,0,0,0,0
2016-08-02,1418,0,0,0,0,0,0,0,0,0
2016-08-03,1401,0,0,0,0,0,0,0,0,0
2016-08-04,1380,0,0,0,0,0,0,0,0,0
2016-08-05,1390,0,0,0,0,0,0,0,0,0
2016-08-06,1475,0,0,0,0,0,0,0,0,0
2016-08-07,1369,0,0,0,0,0,0,0,0,0
2016-08-08,1414,0,0,0,0,0,0,0,0,0
2016-08-09,1441,0,0,0,0,0,0,0,0,0
2016-08-10,1480,0,0,0,0,0,0,0,0,0
2016-08-11,1280,0,0,0,0,0,0,0,0,0
2016-08-12,1404,0,0,0,0,0,0,0,0,0
2016-08-13,1567,0,0,0,0,0,0,0,0,0
2016-08-14,1494,0,0,0,0,0,0,0,0,0
2016-08-15,1202,0,0,0,0,0,0,0,0,0
2016-08-16,1642,0,0,0,0,0,0,0,0,0
2016-08-17,1262,0,0,0,0,0,0,0,0,0
2016-08-18,1500,0,0,0,0,0,0,0,0,0
2016-08-19,1434,0,0,0,0,0,0,0,0,0
2016-08-20,1267,0,0,0,0,0,0,0,0,0
2016-08-21,1574,0,0,0,0,0,0,0,0,0
2016-08-22,1217,0,0,0,0,0,0,0,0,0
2016-08-23,1265,0,0,0,0,0,0,0,0,0
2016-08-24,1624,0,0,0,0,0,0,0,0,0
2016-08-25,1444,0,0,0,0,0,0,0,0,0
2016-08-26,1173,0,0,0,0,0,0,0,0,0
2016-08-27,1694,0,0,0,0,0,0,0,0,0
2016-08-28,1361,0,0,0,0,0,0,0,0,0
2016-08-29,1239,0,0,0,0,0,0,0,0,0
2016-08-30,1381,0,0,0,0,0,0,0,0,0
2016-08-31,1582,0,0,0,0,0,0,0,0,0
2016-09-01,1431,0,0,0,0,0,0,0,0,0
2016-09-02,1246,0,0,0,0,0,0,0,0,0
2016-09-03,1479,0,0,0,0,0,0,0,0,0
2016-09-04,1601,0,0,0,0,0,0,0,0,0
2016-09-05,1206,0,0,0,0,0,0,0,0,0
2016-09-06,1186,0,0,0,0,0,0,0,0,0
2016-09-07,1548,0,0,0,0,0,0,0,0,0
2016-09-08,1275,0,0,0,0,0,0,0,0,0
2016-09-09,1561,0,0,0,0,0,0,0,0,0
2016-09-10,1290,0,0,0,0,0,0,0,0,0
2016-09-11,1624,0,0,0,0,0,0,0,0,0
2016-09-12,1204,0,0,0,0,0,0,0,0,0
2016-09-13,1468,0,0,0,0,0,0,0,0,0
2016-09-14,1312,0,0,0,0,0,0,0,0,0
2016-09-15,1389,0,0,0,0,0,0,0,0,0
2016-09-16,1412,0,0,0,0,0,0,0,0,0
2016-09-17,1567,0,0,0,0,0,0,0,0,0
2016-09-18,1412,0,0,0,0,0,0,0,0,0
2016-09-19,1375,0,0,0,0,0,0,0,0,0
2016-09-20,1234,0,0,0,0,0,0,0,0,0
2016-09-21,1510,0,0,0,0,0,0,0,0,0
2016-09-22,1470,0,0,0,0,0,0,0,0,0
2016-09-23,1403,0,0,0,0,0,0,0,0,0
2016-09-24,1351,0,0,0,0,0,0,0,0,0
2016-09-25,1433,0,0,0,0,0,0,0,0,0
2016-09-26,1444,0,0,0,0,0,0,0,0,0
2016-09-27,1397,0,0,0,0,0,0,0,0,0
2016-09-28,1385,0,0,0,0,0,0,0,0,0
2016-09-29,1456,0,0,0,0,0,0,0,0,0
2016-09-30,1454,0,0,0,0,0,0,0,0,0
2016-10-01,1347,0,0,0,0,0,0,0,0,0
2016-10-02,1397,0,0,0,0,0,0,0,0,0
2016-10-03,1369,0,0,0,0,0,0,0,0,0
2016-10-04,1389,0,0,0,0,0,0,0,0,0
2016-10-05,1425,0,0,0,0,0,0,0,0,0
2016-10-06,1535,0,0,0,0,0,0,0,0,0
2016-10-07,1231,0,0,0,0,0,0,0,0,0
2016-10-08,1633,0,0,0,0,0,0,0,0,0
2016-10-09,1266,0,0,0,0,0,0,0,0,0
2016-10-10,1477,0,0,0,0,0,0,0,0,0
2016-10-11,1366,0,0,0,0,0,0,0,0,0
2016-10-12,1543,0,0,0,0,0,0,0,0,0
2016-10-13,1264,0,0,0,0,0,0,0,0,0
2016-10-14,1457,0,0,0,0,0,0,0,0,0
2016-10-15,1381,0,0,0,0,0,0,0,0,0
2016-10-16,1463,0,0,0,0,0,0,0,0,0
2016-10-17,1415,0,0,0,0,0,0,0,0,0
2016-10-18,1444,0,0,0,0,0,0,0,0,0
2016-10-19,1329,0,0,0,0,0,0,0,0,0
2016-10-20,1246,0,0,0,0,0,0,0,0,0
2016-10-21,1580,0,0,0,0,0,0,0,0,0
2016-10-22,1320,0,0,0,0,0,0,0,0,0
2016-10-23,1364,0,0,0,0,0,0,0,0,0
2016-10-24,1429,0,0,0,0,0,0,0,0,0
2016-10-25,1456,0,0,0,0,0,0,0,0,0
2016-10-26,1545,0,0,0,0,0,0,0,0,0
2016-10-27,1284,0,0,0,0,0,0,0,0,0
2016-10-28,1365,0,0,0,0,0,0,0,0,0
2016-10-29,1440,0,0,0,0,0,0,0,0,0
2016-10-30,1360,0,0,0,0,0,0,0,0,0
2016-10-31,1405,0,0,0,0,0,0,0,0,0
2016-11-01,1346,0,0,0,0,0,0,0,0,0
2016-11-02,1411,0,0,0,0,0,0,0,0,0
2016-11-03,1316,0,0,0,0,0,0,0,0,0
2016-11-04,1460,0,0,0,0,0,0,0,0,0
2016-11-05,1602,1,0,0,0,0,0,0,0,0
2016-11-06,1337,0,0,0,0,0,0,0,0,0
2016-11-07,1263,2,0,0,0,0,0,0,0,0
2016-11-08,1535,1,0,0,0,0,0,0,0,0
2016-11-09,1352,0,0,0,0,0,0,0,0,0
2016-11-10,1316,60,0,0,0,0,0,0,0,0
2016-11-11,1405,58,0,0,0,0,0,0,0,0
2016-11-12,1511,62,0,0,0,0,0,0,0,0
2016-11-13,1095,81,0,0,0,0,0,0,0,0
2016-11-14,1434,106,0,0,0,0,0,0,0,0
2016-11-15,1156,175,0,0,0,0,0,0,0,0
2016-11-16,1168,196,0,0,0,0,0,0,0,0
2016-11-17,1177,307,0,0,0,0,0,0,0,0
2016-11-18,1096,334,0,0,0,0,0,0,0,0
2016-11-19,1069,319,0,0,0,0,0,0,0,0
2016-11-20,1155,388,0,0,0,0,0,0,0,0
2016-11-21,834,311,0,0,0,0,0,0,0,0
2016-11-22,972,416,0,0,0,0,0,0,0,0
2016-11-23,1041,411,0,0,0,0,0,0,0,0
2016-11-24,1044,408,0,0,0,0,0,0,0,0
2016-11-25,890,331,0,0,0,0,0,0,0,0
2016-11-26,991,275,0,0,0,0,0,0,0,0
2016-11-27,987,454,0,0,0,0,0,0,0,0
2016-11-28,856,466,0,0,0,0,0,0,0,0
2016-11-29,944,529,0,0,0,0,0,0,0,0
2016-11-30,945,530,0,0,0,0,0,0,0,0
2016-12-01,851,448,0,0,0,0,0,0,0,0
2016-12-02,890,499,0,0,0,0,0,0,0,0
2016-12-03,933,608,0,0,0,0,0,0,0,0
2016-12-04,758,535,0,0,0,0,0,0,0,0
2016-12-05,745,544,0,0,0,0,0,0,0,0
2016-12-06,816,679,0,0,0,0,0,0,0,0
2016-12-07,857,563,0,0,0,0,0,0,0,0
2016-12-08,768,575,0,0,0,0,0,0,0,0
2016-12-09,767,646,0,0,0,0,0,0,0,0
2016-12-10,725,671,0,0,0,0,0,0,0,0
2016-12-11,717,737,0,0,0,0,0,0,0,0
2016-12-12,720,685,0,0,0,0,0,0,0,0
2016-12-13,657,644,0,0,0,0,0,0,0,0
2016-12-14,694,754,0,0,0,0,0,0,0,0
2016-12-15,696,780,0,0,0,0,0,0,0,0
2016-12-16,599,862,0,0,0,0,0,0,0,0
2016-12-17,498,667,0,0,0,0,0,0,0,0
2016-12-18,624,777,0,0,0,0,0,0,0,0
2016-12-19,692,831,0,0,0,0,0,0,0,0
2016-12-20,660,805,0,0,0,0,0,0,0,0
2016-12-21,611,769,0,0,0,0,0,0,0,0
2016-12-22,548,770,0,0,0,0,0,0,0,0
2016-12-23,581,840,0,0,0,0,0,0,0,0
2016-12-24,592,834,0,0,0,0,0,0,0,0
2016-12-25,590,827,0,0,0,0,0,0,0,0
2016-12-26,529,761,0,0,0,0,0,0,0,0
2016-12-27,519,853,1,0,0,0,0,0,0,0
2016-12-28,539,950,6,0,0,0,0,0,0,0
2016-12-29,495,857,16,0,0,0,0,0,0,0
2016-12-30,538,938,12,0,0,0,0,0,0,0
2016-12-31,510,890,14,0,0,0,0,0,0,0
2017-01-01,498,873,38,0,0,0,0,0,0,0
2017-01-02,455,900,41,0,0,0,0,0,0,0
2017-01-03,470,850,86,0,0,0,0,0,0,0
2017-01-04,522,873,102,0,0,0,0,0,0,0
2017-01-05,437,842,138,0,0,0,0,0,0,0
2017-01-06,425,823,166,0,0,0,0,0,0,0
2017-01-07,415,708,172,0,0,0,0,0,0,0
2017-01-08,429,822,188,0,0,0,0,0,0,0
2017-01-09,385,771,186,0,0,0,0,0,0,0
2017-01-10,408,862,241,0,0,0,0,0,0,0
2017-01-11,407,779,307,0,0,0,0,0,0,0
2017-01-12,307,625,262,0,0,0,0,0,0,0
2017-01-13,384,677,353,0,0,0,0,0,0,0
2017-01-14,397,796,406,0,0,0,0,0,0,0
2017-01-15,358,711,375,0,0,0,0,0,0,0
2017-01-16,303,602,324,0,0,0,0,0,0,0
2017-01-17,355,698,454,0,0,0,0,0,0,0
2017-01-18,362,632,467,0,0,0,0,0,0,0
2017-01-19,340,584,414,0,0,0,0,0,0,0
2017-01-20,311,630,496,0,0,0,0,0,0,0
2017-01-21,329,614,507,0,0,0,0,0,0,0
2017-01-22,331,615,493,0,0,0,0,0,0,0
2017-01-23,262,513,465,0,0,0,0,0,0,0
2017-01-24,338,646,584,0,0,0,0,0,0,0
2017-01-25,314,540,517,0,0,0,0,0,0,0
2017-01-26,327,564,512,0,0,0,0,0,0,0
2017-01-27,318,565,581,0,0,0,0,0,0,0
2017-01-28,304,528,554,0,0,0,0,0,0,0
2017-01-29,339,551,652,0,0,0,0,0,0,0
2017-01-30,291,516,605,0,0,0,0,0,0,0
2017-01-31,290,524,629,0,0,0,0,0,0,0
2017-02-01,255,507,658,0,0,0,0,0,0,0
2017-02-02,255,521,668,0,0,0,0,0,0,0
2017-02-03,271,560,749,0,0,0,0,0,0,0
2017-02-04,279,551,789,0,0,0,0,0,0,0
2017-02-05,204,452,612,0,0,0,0,0,0,0
2017-02-06,152,404,608,0,0,0,0,0,0,0
2017-02-07,234,489,774,0,0,0,0,0,0,0
2017-02-08,250,491,877,0,0,0,0,0,0,0
2017-02-09,160,396,738,0,0,0,0,0,0,0
2017-02-10,191,450,841,0,0,0,0,0,0,0
2017-02-11,196,400,858,0,0,0,0,0,0,0
2017-02-12,216,463,811,0,0,0,0,0,0,0
2017-02-13,175,466,837,0,0,0,0,0,0,0
2017-02-14,156,381,744,0,0,0,0,0,0,0
2017-02-15,170,413,792,0,0,0,0,0,0,0
2017-02-16,197,457,906,0,0,0,0,0,0,0
2017-02-17,156,421,865,0,0,0,0,0,0,0
2017-02-18,146,423,860,0,0,0,0,0,0,0
2017-02-19,133,408,767,0,0,0,0,0,0,0
2017-02-20,188,546,751,0,0,0,0,0,0,0
2017-02-21,192,575,840,0,0,0,0,0,0,0
2017-02-22,124,398,637,0,0,0,0,0,0,0
2017-02-23,133,509,756,0,0,0,0,0,0,0
2017-02-24,165,570,884,0,0,0,0,0,0,0
2017-02-25,116,440,677,0,0,0,0,0,0,0
2017-02-26,146,468,841,0,0,0,0,0,0,0
2017-02-27,167,506,851,0,0,0,0,0,0,0
2017-02-28,111,380,686,0,0,0,0,0,0,0
2017-03-01,138,467,842,0,0,0,0,0,0,0
2017-03-02,112,448,859,0,0,0,0,0,0,0
2017-03-03,128,394,849,0,0,0,0,0,0,0
2017-03-04,131,429,1050,0,0,0,0,0,0,0
2017-03-05,115,389,945,0,0,0,0,0,0,0
2017-03-06,74,359,754,0,0,0,0,0,0,0
2017-03-07,112,388,945,0,0,0,0,0,0,0
2017-03-08,137,428,1046,0,0,0,0,0,0,0
2017-03-09,109,309,798,0,0,0,0,0,0,0
2017-03-10,108,399,1001,0,0,0,0,0,0,0
2017-03-11,106,353,1017,0,0,0,0,0,0,0
2017-03-12,92,416,1027,0,0,0,0,0,0,0
2017-03-13,83,361,879,0,0,0,0,0,0,0
2017-03-14,120,376,896,0,0,0,0,0,0,0
2017-03-15,96,404,984,0,0,0,0,0,0,0
2017-03-16,122,425,1053,0,0,0,0,0,0,0
2017-03-17,112,335,893,0,0,0,0,0,0,0
2017-03-18,102,318,929,0,0,0,0,0,0,0
2017-03-19,90,313,948,0,0,0,0,0,0,0
2017-03-20,115,394,1165,0,0,0,0,0,0,0
2017-03-21,105,346,1004,0,0,0,0,0,0,0
2017-03-22,75,321,887,0,0,0,0,0,0,0
2017-03-23,101,336,975,0,0,0,0,0,0,0
2017-03-24,117,374,1138,0,0,0,0,0,0,0
2017-03-25,98,295,932,0,0,0,0,0,0,0
2017-03-26,118,379,1334,0,0,0,0,0,0,0
2017-03-27,86,281,890,0,0,0,0,0,0,0
2017-03-28,98,291,931,0,0,0,0,0,0,0
2017-03-29,86,304,875,0,0,0,0,0,0,0
2017-03-30,94,322,1151,0,0,0,0,0,0,0
2017-03-31,85,305,1069,0,0,0,0,0,0,0
2017-04-01,71,348,1094,0,0,0,0,0,0,0
2017-04-02,87,321,1042,0,0,0,0,0,0,0
2017-04-03,78,301,1003,0,0,0,0,0,0,0
2017-04-04,79,310,1085,0,0,0,0,0,0,0
2017-04-05,82,299,1041,0,0,0,0,0,0,0
2017-04-06,78,274,1037,0,0,0,0,0,0,0
2017-04-07,77,283,1075,0,0,0,0,0,0,0
2017-04-08,96,292,1078,0,0,0,0,0,0,0
2017-04-09,98,327,1252,0,0,0,0,0,0,0
2017-04-10,70,254,897,0,0,0,0,0,0,0
2017-04-11,69,257,1058,0,0,0,0,0,0,0
2017-04-12,96,313,1229,0,0,0,0,0,0,0
2017-04-13,76,259,1004,0,0,0,0,0,0,0
2017-04-14,66,300,982,0,0,0,0,0,0,0
2017-04-15,87,281,1126,0,0,0,0,0,0,0
2017-04-16,74,255,988,0,0,0,0,0,0,0
2017-04-17,96,285,1149,0,0,0,0,0,0,0
2017-04-18,79,261,1142,0,0,0,0,0,0,0
2017-04-19,81,260,1057,0,0,0,0,0,0,0
2017-04-20,86,286,1197,0,0,0,0,0,0,0
2017-04-21,68,263,1150,0,0,0,0,0,0,0
2017-04-22,81,207,1013,0,0,0,0,0,0,0
2017-04-23,45,110,566,0,0,0,0,0,0,0
2017-04-24,83,229,1088,0,0,0,0,0,0,0
2017-04-25,123,315,1681,0,0,0,0,0,0,0
2017-04-26,54,193,1031,12,0,0,0,0,0,0
2017-04-27,55,150,721,281,0,0,0,0,0,0
2017-04-28,36,133,703,566,0,0,0,0,0,0
2017-04-29,38,29,702,849,0,0,0,0,0,0
2017-04-30,24,25,585,820,0,0,0,0,0,0
2017-05-01,23,22,373,929,0,0,0,0,0,0
2017-05-02,21,20,314,1119,0,0,0,0,0,0
2017-05-03,17,15,154,1261,0,0,0,0,0,0
2017-05-04,26,21,131,1284,0,0,0,0,0,0
2017-05-05,13,13,155,1135,0,0,0,0,0,0
2017-05-06,16,14,100,1389,0,0,0,0,0,0
2017-05-07,11,14,95,1336,0,0,0,0,0,0
2017-05-08,8,6,71,1303,0,0,0,0,0,0
2017-05-09,8,12,75,1226,0,0,0,0,0,0
2017-05-10,2,18,71,1294,0,0,0,0,0,0
2017-05-11,5,11,99,1420,0,0,0,0,0,0
2017-05-12,8,14,74,1390,0,0,0,0,0,0
2017-05-13,4,11,58,1354,0,0,0,0,0,0
2017-05-14,1,8,45,1298,0,0,0,0,0,0
2017-05-15,5,7,54,1360,0,0,0,0,0,0
2017-05-16,6,10,49,1213,0,0,0,0,0,0
2017-05-17,5,17,64,1453,0,0,0,0,0,0
2017-05-18,4,17,63,1524,0,0,0,0,0,0
2017-05-19,2,15,40,1132,0,0,0,0,0,0
2017-05-20,6,19,53,1341,0,0,0,0,0,0
2017-05-21,5,13,56,1304,0,0,0,0,0,0
2017-05-22,7,9,44,1322,0,0,0,0,0,0
2017-05-23,10,12,52,1390,0,0,0,0,0,0
2017-05-24,8,12,37,1231,0,0,0,0,0,0
2017-05-25,9,12,46,1394,0,0,0,0,0,0
2017-05-26,12,17,48,1443,0,0,0,0,0,0
2017-05-27,4,13,51,1396,0,0,0,0,0,0
2017-05-28,7,12,40,1412,0,0,0,0,0,0
2017-05-29,5,12,32,1307,0,0,0,0,0,0
2017-05-30,4,3,40,1365,0,0,0,0,0,0
2017-05-31,8,8,32,1362,0,0,0,0,0,0
2017-06-01,5,12,46,1401,0,0,0,0,0,0
2017-06-02,6,13,45,1584,0,0,0,0,0,0
2017-06-03,4,9,26,1126,0,0,0,0,0,0
2017-06-04,6,14,39,1308,0,0,0,0,0,0
2017-06-05,4,9,48,1549,0,0,0,0,0,0
2017-06-06,1,4,33,1267,0,0,0,0,0,0
2017-06-07,2,10,32,1379,0,0,0,0,0,0
2017-06-08,3,14,56,1381,0,0,0,0,0,0
2017-06-09,3,16,37,1393,0,0,0,0,0,0
2017-06-10,3,13,28,1381,0,0,0,0,0,0
2017-06-11,2,15,39,1482,0,0,0,0,0,0
2017-06-12,2,7,47,1373,0,0,0,0,0,0
2017-06-13,4,9,29,1248,0,0,0,0,0,0
2017-06-14,3,14,35,1295,0,0,0,0,0,0
2017-06-15,1,25,26,1415,0,0,0,0,0,0
2017-06-16,4,16,43,1522,0,0,0,0,0,0
2017-06-17,1,7,39,1319,0,0,0,0,0,0
2017-06-18,5,10,29,1322,0,0,0,0,0,0
2017-06-19,2,11,42,1403,0,0,0,0,0,0
2017-06-20,0,15,30,1320,0,0,0,0,0,0
2017-06-21,1,11,37,1496,0,0,0,0,0,0
2017-06-22,1,12,33,1185,0,0,0,0,0,0
2017-06-23,0,2,32,1535,0,0,0,0,0,0
2017-06-24,0,9,25,1469,0,0,0,0,0,0
2017-06-25,0,14,25,1301,0,0,0,0,0,0
2017-06-26,0,10,40,1358,0,0,0,0,0,0
2017-06-27,0,11,39,1354,0,0,0,0,0,0
2017-06-28,0,14,25,1411,0,0,0,0,0,0
2017-06-29,4,10,36,1485,0,0,0,0,0,0
2017-06-30,1,12,37,1519,0,0,0,0,0,0
2017-07-01,1,9,28,1158,0,0,0,0,0,0
2017-07-02,1,12,24,1298,0,0,0,0,0,0
2017-07-03,3,8,41,1615,0,0,0,0,0,0
2017-07-04,2,7,38,1337,0,0,0,0,0,0
2017-07-05,0,5,34,1358,0,0,0,0,0,0
2017-07-06,3,8,37,1459,0,0,0,0,0,0
